,region,province,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
7049,Flanders,East Flanders,9300,HOUSE,TOWN_HOUSE,329000.0,3.0,202.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,270.0,2.0,0,AS_NEW
7050,Wallonie,Hainaut,7711,HOUSE,HOUSE,465000.0,4.0,235.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,697.0,1.0,0,0
7051,Wallonie,Hainaut,6061,HOUSE,HOUSE,185000.0,4.0,202.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,TO_BE_DONE_UP
7052,Flanders,West Flanders,8570,HOUSE,VILLA,575000.0,4.0,195.0,INSTALLED,0,0,1,0.0,1,0.0,1082.0,4.0,0,GOOD
7053,Flanders,West Flanders,8570,HOUSE,HOUSE,575000.0,4.0,195.0,INSTALLED,0,0,1,0.0,1,0.0,1082.0,4.0,0,GOOD
7054,Wallonie,Hainaut,7370,HOUSE,HOUSE,135000.0,2.0,132.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0.0,3.0,0,TO_RENOVATE
7055,Brussels,Brussels,1081,APARTMENT,FLAT_STUDIO,130000.0,0.0,40.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,0
7057,Wallonie,Luxembourg,6750,HOUSE,HOUSE,380000.0,3.0,209.51537287396425,INSTALLED,0,0,1,20.0,1,1150.0,1684.0,4.0,0,JUST_RENOVATED
7058,Wallonie,Namur,5000,APARTMENT,APARTMENT,290000.0,3.0,110.0,NOT_INSTALLED,0,0,1,4.0,1,100.0,0.0,2.0,0,TO_BE_DONE_UP
7059,Wallonie,Namur,5530,HOUSE,HOUSE,249000.0,4.0,185.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,3.0,0,GOOD
7060,Brussels,Brussels,1160,APARTMENT,APARTMENT,219000.0,2.0,60.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,3.0,0,0
7061,Flanders,Antwerp,2950,HOUSE,HOUSE,270000.0,2.0,94.0,INSTALLED,0,0,0,0.0,1,24.0,90.0,3.0,0,GOOD
7062,Flanders,Antwerp,2930,HOUSE,HOUSE,395000.0,3.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,700.0,810.0,3.0,0,TO_RENOVATE
7063,Flanders,Antwerp,2018,HOUSE,HOUSE,347500.0,2.0,164.0,INSTALLED,0,0,1,20.0,0,0.0,92.0,2.0,0,TO_RENOVATE
7064,Flanders,West Flanders,8380,HOUSE,HOUSE,318000.0,5.0,230.0,INSTALLED,0,0,1,0.0,1,0.0,81.0,2.0,0,GOOD
7065,Flanders,West Flanders,8500,HOUSE,HOUSE,239000.0,4.0,155.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,190.0,3.0,0,0
7066,Flanders,West Flanders,8560,HOUSE,HOUSE,149000.0,4.0,212.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,379.0,2.0,0,TO_RENOVATE
7067,Flanders,West Flanders,8432,HOUSE,VILLA,674000.0,4.0,341.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,2019.0,4.0,0,0
7070,Brussels,Brussels,1000,APARTMENT,APARTMENT,395000.0,2.0,101.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,1.0,0,GOOD
7071,Flanders,Limburg,3800,HOUSE,HOUSE,264000.0,4.0,177.0,NOT_INSTALLED,0,0,1,15.0,1,655.0,812.0,4.0,0,TO_BE_DONE_UP
7072,Flanders,Flemish Brabant,3473,HOUSE,HOUSE,300000.0,2.0,147.0,INSTALLED,0,0,1,20.0,1,746.0,895.0,4.0,0,GOOD
7073,Flanders,Limburg,3550,HOUSE,HOUSE,675000.0,4.0,289.0,NOT_INSTALLED,0,0,0,0.0,1,2077.0968679067573,3962.0,3.0,0,AS_NEW
7074,Flanders,Limburg,3621,HOUSE,HOUSE,199000.0,3.0,136.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,327.0,1.0,0,GOOD
7075,Flanders,East Flanders,9990,HOUSE,HOUSE,340000.0,4.0,209.51537287396425,INSTALLED,0,0,0,0.0,1,0.0,0.0,4.0,0,GOOD
7076,Flanders,Antwerp,2000,APARTMENT,APARTMENT,274000.0,2.0,75.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
7077,Flanders,West Flanders,8620,HOUSE,HOUSE,465000.0,6.0,373.0,NOT_INSTALLED,0,0,0,0.0,1,52.0,271.0,2.0,0,0
7078,Flanders,West Flanders,8460,HOUSE,HOUSE,329500.0,4.0,230.0,INSTALLED,0,0,0,0.0,1,0.0,1260.0,3.0,0,GOOD
7080,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,725000.0,4.0,223.0,INSTALLED,0,0,1,0.0,1,823.0,823.0,4.0,0,GOOD
7081,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,729000.0,4.0,202.0,INSTALLED,0,0,1,0.0,1,1350.0,1350.0,4.0,0,GOOD
7082,Flanders,West Flanders,8000,HOUSE,HOUSE,730000.0,5.0,221.0,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,299.0,2.0,0,AS_NEW
7083,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,735000.0,4.0,176.0,HYPER_EQUIPPED,0,0,1,0.0,1,725.0,725.0,4.0,0,AS_NEW
7084,Flanders,Flemish Brabant,3040,HOUSE,HOUSE,735000.0,5.0,340.0,HYPER_EQUIPPED,0,0,1,48.0,1,500.0,576.0,4.0,0,GOOD
7085,Brussels,Brussels,1180,HOUSE,HOUSE,740000.0,4.0,240.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,188.0,2.0,0,AS_NEW
7086,Brussels,Brussels,1050,HOUSE,MIXED_USE_BUILDING,745000.0,3.0,209.51537287396425,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
7087,Flanders,Flemish Brabant,1560,HOUSE,HOUSE,745000.0,5.0,253.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,500.0,1001.0,4.0,0,AS_NEW
7088,Flanders,West Flanders,8340,HOUSE,MANOR_HOUSE,745000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,0,0.0,0,0.0,283.0,2.0,0,GOOD
7089,Flanders,Antwerp,2820,HOUSE,MIXED_USE_BUILDING,749000.0,5.0,272.0,SEMI_EQUIPPED,0,0,1,74.04161384425049,1,1396.0,0.0,4.0,0,GOOD
7090,Wallonie,Luxembourg,6600,HOUSE,VILLA,749000.0,3.0,238.0,INSTALLED,0,0,0,0.0,0,0.0,1027.0,4.0,1,0
7091,Brussels,Brussels,1180,HOUSE,HOUSE,750000.0,6.0,320.0,NOT_INSTALLED,0,0,1,0.0,1,170.0,360.0,2.0,0,TO_RENOVATE
7092,Brussels,Brussels,1180,HOUSE,HOUSE,750000.0,6.0,280.0,HYPER_EQUIPPED,0,0,1,2.0,1,25.0,280.0,3.0,0,0
7093,Wallonie,Walloon Brabant,1300,HOUSE,APARTMENT_BLOCK,750000.0,3.0,165.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,121.0,2.0,0,GOOD
7094,Flanders,Flemish Brabant,3090,HOUSE,HOUSE,750000.0,4.0,275.0,USA_INSTALLED,0,0,1,55.0,1,400.0,800.0,4.0,0,GOOD
7095,Brussels,Brussels,1020,HOUSE,MANSION,760000.0,5.0,291.0,HYPER_EQUIPPED,0,0,1,0.0,1,80.0,200.0,2.0,0,GOOD
7096,Flanders,Flemish Brabant,3090,HOUSE,VILLA,775000.0,4.0,210.0,USA_SEMI_EQUIPPED,0,0,1,30.0,1,400.0,1047.0,4.0,0,GOOD
7097,Flanders,East Flanders,9240,HOUSE,HOUSE,775000.0,5.0,459.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,1997.0,4.0,0,GOOD
7098,Brussels,Brussels,1160,HOUSE,HOUSE,785000.0,4.0,223.0,INSTALLED,0,0,1,15.0,1,386.0,386.0,3.0,0,GOOD
7099,Brussels,Brussels,1050,HOUSE,HOUSE,790000.0,4.0,221.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,98.0,2.0,0,TO_RENOVATE
7100,Brussels,Brussels,1070,HOUSE,MANSION,795000.0,6.0,400.0,HYPER_EQUIPPED,0,1,1,1.0,1,150.0,296.0,2.0,0,AS_NEW
7101,Brussels,Brussels,1180,HOUSE,HOUSE,795000.0,3.0,240.0,HYPER_EQUIPPED,0,0,1,5.0,1,287.0,401.0,2.0,0,GOOD
7102,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,799000.0,5.0,236.0,INSTALLED,0,0,1,0.0,1,1433.0,1433.0,4.0,0,GOOD
7103,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,825000.0,4.0,240.0,HYPER_EQUIPPED,0,0,1,0.0,1,809.0,809.0,4.0,0,GOOD
7104,Wallonie,Walloon Brabant,1470,HOUSE,VILLA,825000.0,5.0,241.0,HYPER_EQUIPPED,0,0,1,60.0,1,0.0,1860.0,4.0,1,AS_NEW
7105,Wallonie,Walloon Brabant,1495,HOUSE,VILLA,825000.0,5.0,241.0,HYPER_EQUIPPED,0,0,1,60.0,1,0.0,1860.0,4.0,1,AS_NEW
7106,Flanders,Flemish Brabant,1850,HOUSE,HOUSE,825000.0,2.0,599.7251200911202,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,3479.0,2.0,0,TO_BE_DONE_UP
7107,Brussels,Brussels,1180,HOUSE,VILLA,835000.0,4.0,275.0,INSTALLED,0,0,1,14.0,1,266.0,352.0,4.0,0,GOOD
7108,Wallonie,Walloon Brabant,1380,HOUSE,VILLA,835000.0,6.0,253.0,INSTALLED,0,1,0,0.0,1,0.0,2600.0,4.0,0,GOOD
7109,Brussels,Brussels,1040,HOUSE,MANSION,847500.0,5.0,216.0,HYPER_EQUIPPED,0,0,1,20.0,1,40.0,116.0,2.0,0,GOOD
7110,Flanders,West Flanders,8434,APARTMENT,APARTMENT,297500.0,2.0,99.0,INSTALLED,0,0,1,0.0,1,0.0,0.0,1.0,0,0
7111,Flanders,West Flanders,8470,HOUSE,HOUSE,175000.0,2.0,84.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,270.0,4.0,0,TO_RENOVATE
7113,Wallonie,Liège,4100,HOUSE,HOUSE,199000.0,3.0,112.0,NOT_INSTALLED,0,0,0,0.0,1,317.0,363.0,2.0,0,TO_BE_DONE_UP
7114,Brussels,Brussels,1040,APARTMENT,APARTMENT,400000.0,2.0,100.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
7115,Flanders,West Flanders,8500,APARTMENT,APARTMENT,122500.0,1.0,40.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,TO_RENOVATE
7116,Flanders,East Flanders,9500,HOUSE,HOUSE,168000.0,3.0,104.0,INSTALLED,0,0,0,0.0,0,0.0,60.0,1.0,0,AS_NEW
7117,Flanders,East Flanders,9667,HOUSE,HOUSE,525000.0,3.0,260.0,INSTALLED,0,0,1,0.0,1,0.0,1410.0,1.0,0,AS_NEW
7118,Flanders,West Flanders,8450,HOUSE,HOUSE,625000.0,5.0,200.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,563.0,1.0,0,0
7119,Flanders,West Flanders,8530,HOUSE,HOUSE,195000.0,3.0,109.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,375.0,1.0,0,TO_RENOVATE
7120,Flanders,West Flanders,8620,APARTMENT,APARTMENT,450000.0,2.0,109.0,INSTALLED,1,0,1,0.0,1,0.0,0.0,1.0,0,0
7121,0,0,59123,APARTMENT,APARTMENT,295000.0,2.0,71.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,1.0,0,AS_NEW
7122,0,0,59123,HOUSE,HOUSE,399000.0,4.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,1.0,1,AS_NEW
7125,Flanders,Antwerp,2920,HOUSE,HOUSE,469000.0,3.0,132.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,286.0,1.0,0,JUST_RENOVATED
7126,Flanders,Antwerp,2980,HOUSE,VILLA,529000.0,4.0,230.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,521.0,1.0,1,0
7127,Wallonie,Liège,4821,HOUSE,HOUSE,148000.0,3.0,98.0,NOT_INSTALLED,0,0,1,0.0,1,182.0,262.0,2.0,0,TO_RENOVATE
7128,Flanders,West Flanders,8300,HOUSE,HOUSE,439000.0,3.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,65.0,1.0,0,TO_BE_DONE_UP
7129,Flanders,West Flanders,8300,HOUSE,HOUSE,525000.0,3.0,165.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,165.0,1.0,0,GOOD
7130,Flanders,West Flanders,8620,APARTMENT,APARTMENT,475000.0,2.0,83.0,HYPER_EQUIPPED,1,0,1,0.0,1,0.0,0.0,1.0,0,0
7131,Flanders,West Flanders,8620,APARTMENT,FLAT_STUDIO,124500.0,0.0,40.0,NOT_INSTALLED,1,0,0,0.0,1,0.0,0.0,1.0,0,AS_NEW
7132,Flanders,West Flanders,8620,APARTMENT,FLAT_STUDIO,190000.0,0.0,31.0,INSTALLED,0,0,1,0.0,1,0.0,0.0,1.0,0,JUST_RENOVATED
7133,Flanders,West Flanders,8620,APARTMENT,APARTMENT,335000.0,1.0,65.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,0.0,1.0,0,AS_NEW
7134,Flanders,West Flanders,8800,HOUSE,HOUSE,185000.0,4.0,270.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,560.0,1.0,0,TO_RENOVATE
7135,Flanders,West Flanders,8810,HOUSE,HOUSE,330000.0,3.0,192.0,HYPER_EQUIPPED,0,0,1,0.0,1,0.0,633.0,1.0,0,AS_NEW
7137,Flanders,West Flanders,8730,HOUSE,HOUSE,425000.0,4.0,176.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,301.0,1.0,0,0
7138,Flanders,West Flanders,8750,HOUSE,HOUSE,360000.0,3.0,165.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,504.0,1.0,0,AS_NEW
7139,Flanders,East Flanders,9051,APARTMENT,APARTMENT,415000.0,2.0,89.0,HYPER_EQUIPPED,0,0,1,27.0,0,0.0,0.0,4.0,0,0
7140,Wallonie,Walloon Brabant,1380,HOUSE,HOUSE,475000.0,4.0,225.0,NOT_INSTALLED,0,0,1,46.0,0,0.0,1050.0,3.0,0,TO_RENOVATE
7141,Flanders,West Flanders,8540,HOUSE,MANSION,475000.0,5.0,599.7251200911202,INSTALLED,0,0,1,0.0,0,0.0,674.0,2.0,0,TO_BE_DONE_UP
7142,Wallonie,Walloon Brabant,1300,HOUSE,VILLA,895000.0,4.0,265.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,1292.0,4.0,0,AS_NEW
7143,Flanders,West Flanders,8370,HOUSE,HOUSE,329000.0,3.0,173.0,INSTALLED,0,0,1,6.0,0,0.0,465.0,2.0,0,GOOD
7144,Flanders,East Flanders,9900,HOUSE,APARTMENT_BLOCK,395000.0,5.0,230.0,INSTALLED,0,0,0,0.0,1,0.0,137.0,2.0,0,AS_NEW
7145,Wallonie,Namur,5170,HOUSE,HOUSE,435000.0,3.0,203.0,INSTALLED,0,0,1,0.0,0,0.0,1545.0,4.0,0,GOOD
7146,Flanders,East Flanders,9040,HOUSE,HOUSE,485000.0,3.0,226.0,INSTALLED,0,0,1,12.0,1,60.0,279.0,3.0,0,JUST_RENOVATED
7147,Brussels,Brussels,1000,HOUSE,HOUSE,849000.0,6.0,360.0,HYPER_EQUIPPED,0,0,1,30.0,1,140.0,350.0,2.0,0,AS_NEW
7148,Wallonie,Hainaut,7850,HOUSE,EXCEPTIONAL_PROPERTY,1950000.0,5.0,470.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,2077.0968679067573,8520.7840872793,4.0,0,0
7149,Flanders,West Flanders,8970,HOUSE,HOUSE,159000.0,5.0,230.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,180.0,1.0,0,GOOD
7150,Wallonie,Liège,4020,HOUSE,HOUSE,245000.0,3.0,120.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,TO_BE_DONE_UP
7151,Flanders,West Flanders,8420,HOUSE,VILLA,475000.0,4.0,221.0,INSTALLED,0,0,1,0.0,1,0.0,790.0,1.0,0,0
7152,Flanders,West Flanders,8370,HOUSE,HOUSE,495000.0,6.0,252.0,INSTALLED,0,0,0,0.0,0,0.0,117.0,1.0,0,GOOD
7153,Brussels,Brussels,1050,HOUSE,HOUSE,690000.0,5.0,275.0,NOT_INSTALLED,0,0,0,0.0,1,41.0,95.0,2.0,0,TO_RENOVATE
7154,Wallonie,Walloon Brabant,1410,HOUSE,CASTLE,2190000.0,6.0,599.7251200911202,INSTALLED,0,0,1,0.0,0,0.0,6444.0,4.0,0,GOOD
7155,Wallonie,Walloon Brabant,1410,HOUSE,HOUSE,2190000.0,6.0,599.7251200911202,INSTALLED,0,0,1,0.0,0,0.0,6444.0,4.0,0,GOOD
7157,Wallonie,Hainaut,6060,HOUSE,HOUSE,190000.0,2.0,104.0,INSTALLED,0,0,1,17.0,0,0.0,0.0,3.0,0,JUST_RENOVATED
7159,Flanders,West Flanders,8710,HOUSE,HOUSE,259000.0,2.0,279.0,HYPER_EQUIPPED,0,0,1,40.0,1,195.0,279.0,2.0,0,TO_BE_DONE_UP
7161,Flanders,Limburg,3500,HOUSE,HOUSE,399000.0,4.0,182.0,INSTALLED,0,0,1,20.0,1,80.0,373.0,3.0,0,TO_BE_DONE_UP
7162,Flanders,Antwerp,2660,HOUSE,TOWN_HOUSE,455000.0,3.0,147.0,INSTALLED,0,0,1,21.0,1,180.0,330.0,3.0,0,AS_NEW
7163,Flanders,East Flanders,9040,HOUSE,HOUSE,535000.0,3.0,136.0,INSTALLED,0,0,1,0.0,1,177.0,263.0,3.0,0,0
7164,Flanders,East Flanders,9040,HOUSE,HOUSE,535000.0,3.0,135.0,INSTALLED,0,0,1,0.0,1,177.0,263.0,3.0,0,0
7165,Flanders,East Flanders,9040,HOUSE,HOUSE,535000.0,3.0,136.0,INSTALLED,0,0,1,0.0,1,177.0,264.0,3.0,0,0
7167,Flanders,East Flanders,9040,HOUSE,HOUSE,540000.0,3.0,135.0,INSTALLED,0,0,1,0.0,1,230.0,316.0,3.0,0,0
7170,Brussels,Brussels,1180,APARTMENT,PENTHOUSE,268000.0,1.0,50.0,USA_INSTALLED,0,0,1,6.0,0,0.0,0.0,2.0,0,JUST_RENOVATED
7171,Flanders,Antwerp,2018,APARTMENT,PENTHOUSE,956000.0,3.0,181.0,HYPER_EQUIPPED,0,0,1,35.0,0,0.0,0.0,1.0,0,AS_NEW
7172,Flanders,Flemish Brabant,3290,APARTMENT,GROUND_FLOOR,349000.0,2.0,113.0,HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0.0,1.0,0,AS_NEW
7173,Wallonie,Namur,5060,APARTMENT,TRIPLEX,135000.0,2.0,120.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,3.0,0,GOOD
7174,Wallonie,Namur,5060,HOUSE,TOWN_HOUSE,135000.0,2.0,120.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,65.0,3.0,0,GOOD
7175,Wallonie,Liège,4610,HOUSE,HOUSE,140000.0,2.0,131.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,104.0,2.0,0,0
7176,Wallonie,Liège,4460,HOUSE,HOUSE,100000.0,2.0,100.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,3.0,0,0
7177,Flanders,Antwerp,2850,APARTMENT,APARTMENT,165000.0,2.0,86.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,GOOD
7178,Flanders,Antwerp,2220,HOUSE,HOUSE,725000.0,5.0,242.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,768.0,2.0,0,GOOD
7179,Flanders,Antwerp,2220,HOUSE,APARTMENT_BLOCK,725000.0,5.0,242.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,768.0,2.0,0,GOOD
7180,Flanders,Flemish Brabant,1785,HOUSE,HOUSE,980000.0,5.0,326.0,HYPER_EQUIPPED,0,1,1,0.0,0,0.0,1577.0,4.0,1,AS_NEW
7181,Flanders,Flemish Brabant,1745,HOUSE,HOUSE,280000.0,2.0,151.0,SEMI_EQUIPPED,0,0,1,25.0,1,150.0,405.0,3.0,0,TO_RENOVATE
7182,Flanders,Flemish Brabant,3020,HOUSE,HOUSE,345000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,0,0.0,0,0.0,642.0,4.0,0,0
7183,Wallonie,Namur,5000,HOUSE,EXCEPTIONAL_PROPERTY,849000.0,7.0,265.0,HYPER_EQUIPPED,0,0,1,20.0,0,0.0,2472.0,4.0,0,0
7184,Wallonie,Liège,4851,HOUSE,MIXED_USE_BUILDING,335000.0,2.0,210.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,0
7185,Flanders,Flemish Brabant,3020,APARTMENT,APARTMENT,325000.0,4.0,154.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,3.0,0,0
7186,Flanders,Antwerp,2480,APARTMENT,APARTMENT,254560.0,2.0,98.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,1.0,0,0
7187,Flanders,Limburg,3500,APARTMENT,APARTMENT,373000.0,2.0,103.0,USA_HYPER_EQUIPPED,0,0,1,29.0,0,0.0,0.0,3.0,0,AS_NEW
7188,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,425000.0,4.0,130.0,INSTALLED,0,0,0,0.0,0,0.0,612.0,4.0,0,TO_RENOVATE
7189,Brussels,Brussels,1050,HOUSE,HOUSE,740000.0,5.0,255.0,NOT_INSTALLED,0,0,1,27.0,0,0.0,142.0,2.0,0,GOOD
7190,Wallonie,Liège,4432,HOUSE,EXCEPTIONAL_PROPERTY,1890000.0,4.0,473.0,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,0,0.0,3478.0,4.0,1,AS_NEW
7191,Wallonie,Liège,4041,HOUSE,MIXED_USE_BUILDING,420000.0,4.0,275.0,INSTALLED,0,0,1,60.0,0,0.0,1506.0,3.0,0,TO_BE_DONE_UP
7192,Wallonie,Liège,4840,APARTMENT,APARTMENT,402226.0,2.0,98.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,1.0,0,AS_NEW
7193,Wallonie,Hainaut,7370,HOUSE,HOUSE,130000.0,3.0,209.51537287396425,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
7194,Wallonie,Hainaut,7050,HOUSE,FARMHOUSE,390000.0,3.0,247.0,NOT_INSTALLED,0,0,1,74.04161384425049,1,2077.0968679067573,8520.7840872793,4.0,0,TO_RENOVATE
7195,Wallonie,Hainaut,7350,HOUSE,HOUSE,135000.0,4.0,138.0,USA_INSTALLED,0,0,1,71.0,1,250.0,400.0,2.0,0,GOOD
7196,Flanders,Antwerp,2520,HOUSE,HOUSE,399500.0,3.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,30.0,110.0,3.0,0,AS_NEW
7197,Brussels,Brussels,1000,APARTMENT,APARTMENT,1485000.0,3.0,192.0,USA_HYPER_EQUIPPED,0,0,1,26.0,0,0.0,0.0,2.0,0,AS_NEW
7198,Brussels,Brussels,1000,APARTMENT,APARTMENT,1395000.0,3.0,177.0,USA_HYPER_EQUIPPED,0,0,1,30.0,0,0.0,0.0,2.0,0,AS_NEW
7199,Brussels,Brussels,1000,APARTMENT,PENTHOUSE,4000000.0,4.0,444.0,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,0,0.0,0.0,2.0,0,AS_NEW
7200,Brussels,Brussels,1050,HOUSE,HOUSE,1345000.0,6.0,360.0,INSTALLED,0,0,1,42.0,1,120.0,210.0,2.0,0,GOOD
7201,Brussels,Brussels,1180,HOUSE,HOUSE,1399000.0,4.0,254.0,USA_HYPER_EQUIPPED,0,0,1,28.0,1,450.0,649.0,4.0,1,AS_NEW
7202,Brussels,Brussels,1150,HOUSE,HOUSE,1450000.0,6.0,370.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,360.0,2.0,0,AS_NEW
7203,Brussels,Brussels,1150,HOUSE,EXCEPTIONAL_PROPERTY,1450000.0,6.0,370.0,HYPER_EQUIPPED,0,0,1,0.0,1,150.0,360.0,2.0,0,AS_NEW
7204,Flanders,East Flanders,9860,HOUSE,HOUSE,1490000.0,6.0,282.0,INSTALLED,0,1,1,74.04161384425049,1,0.0,1345.0,4.0,1,0
7205,Flanders,West Flanders,8200,HOUSE,VILLA,1549000.0,6.0,462.0,NOT_INSTALLED,0,1,0,0.0,0,0.0,2400.0,4.0,0,GOOD
7206,Brussels,Brussels,1040,HOUSE,HOUSE,1550000.0,6.0,410.0,INSTALLED,0,0,1,10.0,1,315.0,490.0,2.0,0,AS_NEW
7207,Brussels,Brussels,1150,HOUSE,VILLA,1590000.0,4.0,458.0,HYPER_EQUIPPED,0,0,1,46.0,1,1121.0,1121.0,4.0,0,AS_NEW
7208,Brussels,Brussels,1150,HOUSE,MANSION,1590000.0,5.0,450.0,SEMI_EQUIPPED,0,0,1,30.0,1,140.0,350.0,2.0,0,TO_BE_DONE_UP
7209,Flanders,Flemish Brabant,1640,HOUSE,VILLA,1590000.0,5.0,325.0,INSTALLED,0,1,0,0.0,0,0.0,1918.0,4.0,0,GOOD
7210,Flanders,Flemish Brabant,1930,HOUSE,HOUSE,1590000.0,6.0,500.0,INSTALLED,0,0,1,74.04161384425049,1,2077.0968679067573,5821.0,4.0,0,TO_BE_DONE_UP
7211,Flanders,Flemish Brabant,1970,HOUSE,HOUSE,1595000.0,6.0,355.0,HYPER_EQUIPPED,0,0,1,20.0,1,2077.0968679067573,2339.0,4.0,1,AS_NEW
7212,Wallonie,Liège,4530,HOUSE,HOUSE,1650000.0,7.0,459.0,INSTALLED,0,0,1,40.0,1,2077.0968679067573,3529.0,4.0,1,JUST_RENOVATED
7213,Flanders,East Flanders,9310,HOUSE,VILLA,1695000.0,4.0,599.7251200911202,NOT_INSTALLED,0,0,0,0.0,1,2077.0968679067573,4300.0,4.0,1,AS_NEW
7214,Brussels,Brussels,1040,HOUSE,HOUSE,1850000.0,5.0,599.7251200911202,HYPER_EQUIPPED,0,0,1,40.0,1,70.0,210.0,2.0,0,AS_NEW
7215,Brussels,Brussels,1090,HOUSE,VILLA,1950000.0,6.0,599.7251200911202,USA_HYPER_EQUIPPED,0,0,1,28.0,1,1000.0,2018.0,4.0,0,GOOD
7216,Wallonie,Walloon Brabant,1410,HOUSE,EXCEPTIONAL_PROPERTY,1950000.0,6.0,599.7251200911202,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,2077.0968679067573,3788.0,4.0,0,AS_NEW
7217,Wallonie,Walloon Brabant,1470,HOUSE,EXCEPTIONAL_PROPERTY,1950000.0,6.0,599.7251200911202,HYPER_EQUIPPED,0,0,1,74.04161384425049,1,2077.0968679067573,3788.0,4.0,0,AS_NEW
7218,Flanders,West Flanders,8300,HOUSE,VILLA,1975000.0,5.0,263.0,INSTALLED,0,0,1,0.0,0,0.0,695.0,4.0,0,GOOD
7219,Wallonie,Walloon Brabant,1332,HOUSE,HOUSE,1980000.0,4.0,281.0,HYPER_EQUIPPED,0,0,1,0.0,1,1938.0,2219.0,4.0,0,AS_NEW
